file_name,class_id,class_name,x1,y1,x2,y2,label
05809.jpg,64,Chevrolet Avalanche Crew Cab 2012,61,7,424,339,first-time visitor
05810.jpg,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,15,36,615,385,first-time visitor
05811.jpg,58,Chevrolet Camaro Convertible 2012,34,86,368,196,visitor
05812.jpg,132,Hyundai Veracruz SUV 2012,133,1,871,648,delivery
05813.jpg,90,Dodge Dakota Club Cab 2007,127,117,497,335,first-time visitor
05814.jpg,48,Buick Verano Sedan 2012,86,46,544,405,resident
05815.jpg,95,Dodge Charger Sedan 2012,78,91,524,318,resident
05816.jpg,44,Bugatti Veyron 16.4 Convertible 2009,30,162,561,350,visitor
05817.jpg,168,Nissan NV Passenger Van 2012,68,79,399,358,other
05818.jpg,64,Chevrolet Avalanche Crew Cab 2012,37,44,598,392,first-time visitor
05819.jpg,133,Hyundai Sonata Hybrid Sedan 2012,110,172,819,536,resident
05820.jpg,50,Cadillac CTS-V Sedan 2012,91,93,449,300,resident
05821.jpg,7,Aston Martin V8 Vantage Convertible 2012,18,36,263,146,visitor
05822.jpg,91,Dodge Magnum Wagon 2008,48,129,577,385,frequent visitor
05823.jpg,158,Mazda Tribute SUV 2011,13,16,491,267,delivery
05824.jpg,22,Audi S4 Sedan 2012,17,30,516,256,resident
05825.jpg,88,Dodge Journey SUV 2012,15,33,685,468,delivery
05826.jpg,90,Dodge Dakota Club Cab 2007,23,86,469,286,first-time visitor
05827.jpg,139,Hyundai Azera Sedan 2012,182,153,593,357,resident
05828.jpg,128,Honda Accord Sedan 2012,10,48,253,176,resident
05829.jpg,141,Infiniti QX56 SUV 2011,21,38,625,368,delivery
05830.jpg,35,BMW M6 Convertible 2010,27,349,760,564,visitor
05831.jpg,86,Dodge Ram Pickup 3500 Quad Cab 2009,36,216,778,580,first-time visitor
05832.jpg,67,Chevrolet TrailBlazer SS 2009,54,307,2237,1527,other
05833.jpg,60,Chevrolet Impala Sedan 2007,25,189,617,386,resident
05834.jpg,34,BMW M5 Sedan 2010,104,68,710,499,resident
05835.jpg,52,Cadillac Escalade EXT Crew Cab 2007,25,172,677,457,first-time visitor
05836.jpg,166,Mitsubishi Lancer Sedan 2012,283,189,607,436,resident
05837.jpg,58,Chevrolet Camaro Convertible 2012,131,60,447,233,visitor
05838.jpg,186,Toyota Camry Sedan 2012,42,123,583,343,resident
05839.jpg,25,BMW ActiveHybrid 5 Sedan 2012,77,184,452,399,resident
05840.jpg,49,Buick Enclave SUV 2012,58,148,666,450,delivery
05841.jpg,194,Volvo XC90 SUV 2007,61,49,837,351,delivery
05842.jpg,73,Chevrolet Silverado 1500 Extended Cab 2012,52,124,460,261,first-time visitor
05843.jpg,123,HUMMER H3T Crew Cab 2010,7,101,584,397,first-time visitor
05844.jpg,62,Chevrolet Sonic Sedan 2012,13,158,985,673,resident
05845.jpg,165,Mercedes-Benz Sprinter Van 2012,224,241,478,422,other
05846.jpg,111,Ford GT Coupe 2006,328,242,847,397,resident
05847.jpg,93,Dodge Durango SUV 2012,18,122,955,648,delivery
05848.jpg,189,Volkswagen Golf Hatchback 2012,26,42,234,158,frequent visitor
05849.jpg,169,Nissan Juke Hatchback 2012,208,323,1279,887,frequent visitor
05850.jpg,146,Jeep Liberty SUV 2012,14,11,576,480,delivery
05851.jpg,94,Dodge Durango SUV 2007,10,4,395,258,delivery
05852.jpg,37,BMW Z4 Convertible 2012,31,105,250,205,visitor
05853.jpg,128,Honda Accord Sedan 2012,3,82,260,176,resident
05854.jpg,182,Suzuki SX4 Hatchback 2012,349,423,848,694,frequent visitor
05855.jpg,175,Rolls-Royce Ghost Sedan 2012,183,136,814,484,resident
05856.jpg,181,Suzuki Kizashi Sedan 2012,15,46,600,462,resident
05857.jpg,13,Audi TTS Coupe 2012,32,39,232,143,resident
05858.jpg,129,Hyundai Veloster Hatchback 2012,22,80,364,268,frequent visitor
05859.jpg,109,Ford Edge SUV 2012,58,21,601,455,delivery
05860.jpg,75,Chrysler Aspen SUV 2009,17,54,378,276,delivery
05861.jpg,37,BMW Z4 Convertible 2012,252,169,1049,729,visitor
05862.jpg,115,Ford E-Series Wagon Van 2012,12,33,385,297,frequent visitor
05863.jpg,125,Honda Odyssey Minivan 2012,74,64,558,330,delivery
05864.jpg,125,Honda Odyssey Minivan 2012,39,63,579,407,delivery
05865.jpg,39,Bentley Arnage Sedan 2009,24,15,229,146,resident
05866.jpg,79,Chrysler Crossfire Convertible 2008,12,62,614,447,visitor
05867.jpg,33,BMW M3 Coupe 2012,206,48,1385,888,resident
05868.jpg,37,BMW Z4 Convertible 2012,46,76,252,168,visitor
05869.jpg,17,Audi 100 Wagon 1994,1,13,222,170,frequent visitor
05870.jpg,42,Bentley Continental GT Coupe 2007,72,121,963,646,resident
05871.jpg,84,Dodge Caravan Minivan 1997,24,110,597,356,delivery
05872.jpg,183,Suzuki SX4 Sedan 2012,39,35,591,413,resident
05873.jpg,38,Bentley Continental Supersports Conv. Convertible 2012,54,75,359,239,visitor
05874.jpg,103,Ferrari 458 Italia Coupe 2012,101,275,383,383,resident
05875.jpg,39,Bentley Arnage Sedan 2009,61,240,1154,703,resident
05876.jpg,152,Lamborghini Diablo Coupe 2001,32,61,565,390,resident
05877.jpg,32,BMW X6 SUV 2012,22,34,455,304,delivery
05878.jpg,26,BMW 1 Series Convertible 2012,47,166,655,364,visitor
05879.jpg,96,Dodge Charger SRT-8 2009,33,48,204,150,other
05880.jpg,154,Land Rover LR2 SUV 2012,119,90,269,185,delivery
05881.jpg,51,Cadillac SRX SUV 2012,2,7,273,133,delivery
05882.jpg,71,Chevrolet Monte Carlo Coupe 2007,37,72,385,259,resident
05883.jpg,117,GMC Terrain SUV 2012,39,135,290,233,delivery
05884.jpg,103,Ferrari 458 Italia Coupe 2012,50,56,226,129,resident
05885.jpg,79,Chrysler Crossfire Convertible 2008,1,343,1007,757,visitor
05886.jpg,24,Audi TT RS Coupe 2012,178,249,984,620,resident
05887.jpg,23,Audi S4 Sedan 2007,53,215,723,517,resident
05888.jpg,84,Dodge Caravan Minivan 1997,206,210,867,590,delivery
05889.jpg,28,BMW 3 Series Sedan 2012,1,44,146,135,resident
05890.jpg,192,Volvo C30 Hatchback 2012,140,55,572,300,frequent visitor
05891.jpg,124,HUMMER H2 SUT Crew Cab 2009,179,308,2329,1830,first-time visitor
05892.jpg,30,BMW 6 Series Convertible 2007,155,142,1113,687,visitor
05893.jpg,42,Bentley Continental GT Coupe 2007,42,98,469,301,resident
05894.jpg,188,Toyota 4Runner SUV 2012,19,34,258,171,delivery
05895.jpg,125,Honda Odyssey Minivan 2012,20,121,656,370,delivery
05896.jpg,97,Eagle Talon Hatchback 1998,28,61,462,366,frequent visitor
05897.jpg,36,BMW X3 SUV 2012,33,105,410,284,delivery
05898.jpg,139,Hyundai Azera Sedan 2012,60,81,629,376,resident
05899.jpg,123,HUMMER H3T Crew Cab 2010,69,84,519,375,first-time visitor
05900.jpg,146,Jeep Liberty SUV 2012,20,20,1003,746,delivery
05901.jpg,120,GMC Acadia SUV 2012,23,32,231,174,delivery
05902.jpg,24,Audi TT RS Coupe 2012,60,82,338,221,resident
05903.jpg,189,Volkswagen Golf Hatchback 2012,26,90,612,425,frequent visitor
05904.jpg,174,Rolls-Royce Phantom Drophead Coupe Convertible 2012,9,99,296,191,resident
05905.jpg,118,GMC Savana Van 2012,11,14,249,182,other
05906.jpg,116,Ford Fiesta Sedan 2012,53,125,428,318,resident
05907.jpg,172,Porsche Panamera Sedan 2012,145,332,1537,867,resident
05908.jpg,23,Audi S4 Sedan 2007,61,72,302,249,resident
05909.jpg,8,Aston Martin V8 Vantage Coupe 2012,57,155,525,364,resident
05910.jpg,105,Ford F-450 Super Duty Crew Cab 2012,3,100,698,478,first-time visitor
05911.jpg,77,Chrysler Town and Country Minivan 2012,40,37,590,377,delivery
05912.jpg,48,Buick Verano Sedan 2012,47,46,524,306,resident
05913.jpg,119,GMC Yukon Hybrid SUV 2012,226,135,812,483,delivery
05914.jpg,176,Rolls-Royce Phantom Sedan 2012,60,185,587,438,resident
05915.jpg,136,Hyundai Genesis Sedan 2012,20,89,607,404,resident
05916.jpg,5,Acura Integra Type R 2001,146,92,689,356,other
05917.jpg,154,Land Rover LR2 SUV 2012,30,117,615,365,delivery
05918.jpg,2,Acura TL Sedan 2012,25,55,277,150,resident
05919.jpg,105,Ford F-450 Super Duty Crew Cab 2012,36,59,982,658,first-time visitor
05920.jpg,137,Hyundai Sonata Sedan 2012,32,159,600,377,resident
05921.jpg,0,AM General Hummer SUV 2000,111,213,907,683,delivery
05922.jpg,104,Fisker Karma Sedan 2012,112,51,559,376,resident
05923.jpg,43,Bentley Continental Flying Spur Sedan 2007,116,119,378,256,resident
05924.jpg,15,Audi V8 Sedan 1994,64,153,614,528,resident
05925.jpg,121,GMC Canyon Extended Cab 2012,77,28,407,315,first-time visitor
05926.jpg,155,Lincoln Town Car Sedan 2011,102,72,528,377,resident
05927.jpg,88,Dodge Journey SUV 2012,68,329,1561,1025,delivery
05928.jpg,40,Bentley Mulsanne Sedan 2011,74,62,490,370,resident
05929.jpg,125,Honda Odyssey Minivan 2012,20,18,467,305,delivery
05930.jpg,1,Acura RL Sedan 2012,38,92,420,241,resident
05931.jpg,189,Volkswagen Golf Hatchback 2012,23,51,218,172,frequent visitor
05932.jpg,54,Chevrolet Corvette Convertible 2012,128,132,505,331,visitor
05933.jpg,115,Ford E-Series Wagon Van 2012,10,25,249,171,frequent visitor
05934.jpg,104,Fisker Karma Sedan 2012,33,66,266,147,resident
05935.jpg,125,Honda Odyssey Minivan 2012,84,88,438,292,delivery
05936.jpg,57,Chevrolet Traverse SUV 2012,13,1,965,679,delivery
05937.jpg,87,Dodge Sprinter Cargo Van 2009,31,27,209,167,other
05938.jpg,102,Ferrari 458 Italia Convertible 2012,23,142,487,308,visitor
05939.jpg,169,Nissan Juke Hatchback 2012,505,524,1451,958,frequent visitor
05940.jpg,136,Hyundai Genesis Sedan 2012,84,57,595,402,resident
05941.jpg,189,Volkswagen Golf Hatchback 2012,27,104,588,446,frequent visitor
05942.jpg,67,Chevrolet TrailBlazer SS 2009,19,70,729,452,other
05943.jpg,120,GMC Acadia SUV 2012,46,36,226,168,delivery
05944.jpg,50,Cadillac CTS-V Sedan 2012,93,79,497,361,resident
05945.jpg,62,Chevrolet Sonic Sedan 2012,1648,1508,5205,3389,resident
05946.jpg,43,Bentley Continental Flying Spur Sedan 2007,9,58,220,165,resident
05947.jpg,27,BMW 1 Series Coupe 2012,12,31,638,456,resident
05948.jpg,47,Buick Rainier SUV 2007,24,26,240,176,delivery
05949.jpg,71,Chevrolet Monte Carlo Coupe 2007,18,12,287,186,resident
05950.jpg,143,Jaguar XK XKR 2012,105,127,481,322,other
05951.jpg,182,Suzuki SX4 Hatchback 2012,102,26,654,435,frequent visitor
05952.jpg,117,GMC Terrain SUV 2012,153,390,1560,970,delivery
05953.jpg,95,Dodge Charger Sedan 2012,14,64,611,415,resident
05954.jpg,179,Spyker C8 Coupe 2009,61,62,403,293,resident
05955.jpg,135,Hyundai Accent Sedan 2012,47,113,841,506,resident
05956.jpg,187,Toyota Corolla Sedan 2012,8,66,249,164,resident
05957.jpg,103,Ferrari 458 Italia Coupe 2012,68,94,251,163,resident
05958.jpg,128,Honda Accord Sedan 2012,62,65,609,409,resident
05959.jpg,125,Honda Odyssey Minivan 2012,37,55,475,297,delivery
05960.jpg,89,Dodge Dakota Crew Cab 2010,18,47,594,295,first-time visitor
05961.jpg,82,Dodge Caliber Wagon 2012,15,7,231,142,frequent visitor
05962.jpg,161,Mercedes-Benz C-Class Sedan 2012,165,101,627,447,resident
05963.jpg,169,Nissan Juke Hatchback 2012,283,553,1591,1105,frequent visitor
05964.jpg,20,Audi S5 Convertible 2012,12,58,260,178,visitor
05965.jpg,19,Audi S6 Sedan 2011,63,70,382,299,resident
05966.jpg,141,Infiniti QX56 SUV 2011,9,62,461,271,delivery
05967.jpg,2,Acura TL Sedan 2012,14,67,482,302,resident
05968.jpg,16,Audi 100 Sedan 1994,6,76,400,264,resident
05969.jpg,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,69,202,753,435,other
05970.jpg,114,Ford Focus Sedan 2007,51,164,602,359,resident
05971.jpg,40,Bentley Mulsanne Sedan 2011,79,130,565,361,resident
05972.jpg,22,Audi S4 Sedan 2012,48,10,592,426,resident
05973.jpg,150,Lamborghini Aventador Coupe 2012,40,73,452,302,resident
05974.jpg,185,Toyota Sequoia SUV 2012,73,62,608,453,delivery
05975.jpg,154,Land Rover LR2 SUV 2012,128,152,433,322,delivery
05976.jpg,122,Geo Metro Convertible 1993,18,114,704,498,visitor
05977.jpg,191,Volkswagen Beetle Hatchback 2012,135,95,1142,789,frequent visitor
05978.jpg,91,Dodge Magnum Wagon 2008,44,58,221,149,frequent visitor
05979.jpg,3,Acura TL Type-S 2008,73,86,441,306,other
05980.jpg,116,Ford Fiesta Sedan 2012,1,1,365,264,resident
05981.jpg,43,Bentley Continental Flying Spur Sedan 2007,9,12,626,450,resident
05982.jpg,184,Tesla Model S Sedan 2012,22,55,540,258,resident
05983.jpg,58,Chevrolet Camaro Convertible 2012,27,52,477,285,visitor
05984.jpg,74,Chevrolet Silverado 1500 Regular Cab 2012,33,36,593,428,first-time visitor
05985.jpg,27,BMW 1 Series Coupe 2012,61,110,972,606,resident
05986.jpg,19,Audi S6 Sedan 2011,16,28,418,239,resident
05987.jpg,115,Ford E-Series Wagon Van 2012,151,171,648,408,frequent visitor
05988.jpg,131,Hyundai Tucson SUV 2012,81,73,559,407,delivery
05989.jpg,89,Dodge Dakota Crew Cab 2010,49,172,982,681,first-time visitor
05990.jpg,150,Lamborghini Aventador Coupe 2012,162,143,478,307,resident
05991.jpg,67,Chevrolet TrailBlazer SS 2009,91,164,534,396,other
05992.jpg,47,Buick Rainier SUV 2007,14,11,639,412,delivery
05993.jpg,62,Chevrolet Sonic Sedan 2012,105,3,869,700,resident
05994.jpg,144,Jeep Patriot SUV 2012,275,80,657,351,delivery
05995.jpg,160,Mercedes-Benz 300-Class Convertible 1993,19,82,618,393,visitor
05996.jpg,76,Chrysler Sebring Convertible 2010,12,102,390,280,visitor
05997.jpg,49,Buick Enclave SUV 2012,18,120,638,413,delivery
05998.jpg,169,Nissan Juke Hatchback 2012,313,250,1291,967,frequent visitor
05999.jpg,158,Mazda Tribute SUV 2011,32,103,440,325,delivery
06000.jpg,86,Dodge Ram Pickup 3500 Quad Cab 2009,54,58,596,435,first-time visitor
06001.jpg,175,Rolls-Royce Ghost Sedan 2012,10,47,612,375,resident
06002.jpg,7,Aston Martin V8 Vantage Convertible 2012,77,114,960,646,visitor
06003.jpg,102,Ferrari 458 Italia Convertible 2012,358,366,1300,860,visitor
06004.jpg,195,smart fortwo Convertible 2012,8,7,256,190,visitor
06005.jpg,41,Bentley Continental GT Coupe 2012,18,13,207,108,resident
06006.jpg,38,Bentley Continental Supersports Conv. Convertible 2012,33,55,186,121,visitor
06007.jpg,159,McLaren MP4-12C Coupe 2012,54,176,493,388,resident
06008.jpg,11,Audi RS 4 Convertible 2008,130,346,1489,1090,visitor
06009.jpg,159,McLaren MP4-12C Coupe 2012,27,17,367,271,resident
06010.jpg,76,Chrysler Sebring Convertible 2010,55,149,552,342,visitor
06011.jpg,18,Audi TT Hatchback 2011,39,64,215,143,frequent visitor
06012.jpg,119,GMC Yukon Hybrid SUV 2012,45,156,608,434,delivery
06013.jpg,194,Volvo XC90 SUV 2007,101,59,602,389,delivery
06014.jpg,99,FIAT 500 Convertible 2012,274,376,1120,826,visitor
06015.jpg,155,Lincoln Town Car Sedan 2011,22,114,450,295,resident
06016.jpg,186,Toyota Camry Sedan 2012,25,103,599,389,resident
06017.jpg,104,Fisker Karma Sedan 2012,1,34,290,260,resident
06018.jpg,91,Dodge Magnum Wagon 2008,13,74,287,158,frequent visitor
06019.jpg,89,Dodge Dakota Crew Cab 2010,28,35,230,166,first-time visitor
06020.jpg,11,Audi RS 4 Convertible 2008,19,63,457,306,visitor
06021.jpg,143,Jaguar XK XKR 2012,30,56,681,293,other
06022.jpg,92,Dodge Challenger SRT8 2011,30,37,544,335,other
06023.jpg,185,Toyota Sequoia SUV 2012,77,124,528,297,delivery
06024.jpg,7,Aston Martin V8 Vantage Convertible 2012,5,5,498,211,visitor
06025.jpg,77,Chrysler Town and Country Minivan 2012,41,128,588,398,delivery
06026.jpg,58,Chevrolet Camaro Convertible 2012,31,41,272,189,visitor
06027.jpg,31,BMW X5 SUV 2007,38,66,379,289,delivery
06028.jpg,43,Bentley Continental Flying Spur Sedan 2007,39,77,1790,919,resident
06029.jpg,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,11,20,637,445,first-time visitor
06030.jpg,29,BMW 3 Series Wagon 2012,1,89,403,370,frequent visitor
06031.jpg,100,Ferrari FF Coupe 2012,150,239,780,479,resident
06032.jpg,66,Chevrolet Malibu Hybrid Sedan 2010,12,48,636,422,resident
06033.jpg,72,Chevrolet Malibu Sedan 2007,94,269,516,428,resident
06034.jpg,111,Ford GT Coupe 2006,139,244,1534,1081,resident
06035.jpg,38,Bentley Continental Supersports Conv. Convertible 2012,94,382,1531,1036,visitor
06036.jpg,113,Ford F-150 Regular Cab 2007,30,102,680,334,first-time visitor
06037.jpg,15,Audi V8 Sedan 1994,106,72,711,480,resident
06038.jpg,159,McLaren MP4-12C Coupe 2012,59,65,772,456,resident
06039.jpg,119,GMC Yukon Hybrid SUV 2012,43,142,1984,1054,delivery
06040.jpg,34,BMW M5 Sedan 2010,168,88,583,252,resident
06041.jpg,126,Honda Odyssey Minivan 2007,20,116,588,338,delivery
06042.jpg,153,Land Rover Range Rover SUV 2012,80,35,450,360,delivery
06043.jpg,129,Hyundai Veloster Hatchback 2012,4,28,415,340,frequent visitor
06044.jpg,73,Chevrolet Silverado 1500 Extended Cab 2012,13,104,356,243,first-time visitor
06045.jpg,171,Plymouth Neon Coupe 1999,132,48,533,395,resident
06046.jpg,156,MINI Cooper Roadster Convertible 2012,15,13,464,360,visitor
06047.jpg,164,Mercedes-Benz S-Class Sedan 2012,24,20,283,163,resident
06048.jpg,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,30,88,509,307,other
06049.jpg,49,Buick Enclave SUV 2012,411,311,1627,1095,delivery
06050.jpg,67,Chevrolet TrailBlazer SS 2009,38,45,388,278,other
06051.jpg,37,BMW Z4 Convertible 2012,13,51,588,338,visitor
06052.jpg,0,AM General Hummer SUV 2000,9,14,490,368,delivery
06053.jpg,118,GMC Savana Van 2012,12,57,558,476,other
06054.jpg,107,Ford Freestar Minivan 2007,8,12,294,160,delivery
06055.jpg,74,Chevrolet Silverado 1500 Regular Cab 2012,6,63,638,429,first-time visitor
06056.jpg,138,Hyundai Elantra Touring Hatchback 2012,58,73,365,246,frequent visitor
06057.jpg,113,Ford F-150 Regular Cab 2007,6,41,462,319,first-time visitor
06058.jpg,184,Tesla Model S Sedan 2012,59,97,431,275,resident
06059.jpg,129,Hyundai Veloster Hatchback 2012,107,193,552,348,frequent visitor
06060.jpg,53,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,42,63,588,367,first-time visitor
06061.jpg,1,Acura RL Sedan 2012,434,441,1805,1126,resident
06062.jpg,88,Dodge Journey SUV 2012,116,114,914,584,delivery
06063.jpg,129,Hyundai Veloster Hatchback 2012,5,9,498,312,frequent visitor
06064.jpg,68,Chevrolet Silverado 2500HD Regular Cab 2012,35,58,242,148,first-time visitor
06065.jpg,137,Hyundai Sonata Sedan 2012,8,100,430,257,resident
06066.jpg,67,Chevrolet TrailBlazer SS 2009,29,20,509,224,other
06067.jpg,14,Audi R8 Coupe 2012,76,220,829,555,resident
06068.jpg,194,Volvo XC90 SUV 2007,40,109,615,414,delivery
06069.jpg,153,Land Rover Range Rover SUV 2012,162,101,641,435,delivery
06070.jpg,138,Hyundai Elantra Touring Hatchback 2012,128,61,529,420,frequent visitor
06071.jpg,18,Audi TT Hatchback 2011,37,34,347,207,frequent visitor
06072.jpg,41,Bentley Continental GT Coupe 2012,12,44,179,132,resident
06073.jpg,88,Dodge Journey SUV 2012,131,82,540,406,delivery
06074.jpg,111,Ford GT Coupe 2006,41,313,1061,1333,resident
06075.jpg,36,BMW X3 SUV 2012,13,62,288,175,delivery
06076.jpg,43,Bentley Continental Flying Spur Sedan 2007,37,22,472,337,resident
06077.jpg,147,Jeep Grand Cherokee SUV 2012,15,4,234,172,delivery
06078.jpg,26,BMW 1 Series Convertible 2012,34,39,343,246,visitor
06079.jpg,180,Suzuki Aerio Sedan 2007,26,58,496,362,resident
06080.jpg,33,BMW M3 Coupe 2012,13,11,288,163,resident
06081.jpg,160,Mercedes-Benz 300-Class Convertible 1993,39,43,148,125,visitor
06082.jpg,164,Mercedes-Benz S-Class Sedan 2012,22,70,398,243,resident
06083.jpg,97,Eagle Talon Hatchback 1998,134,471,1514,1071,frequent visitor
06084.jpg,80,Chrysler PT Cruiser Convertible 2008,23,124,553,413,visitor
06085.jpg,156,MINI Cooper Roadster Convertible 2012,138,87,542,359,visitor
06086.jpg,92,Dodge Challenger SRT8 2011,31,112,477,271,other
06087.jpg,63,Chevrolet Express Cargo Van 2007,58,92,569,407,other
06088.jpg,11,Audi RS 4 Convertible 2008,22,39,221,160,visitor
06089.jpg,26,BMW 1 Series Convertible 2012,48,151,540,355,visitor
06090.jpg,128,Honda Accord Sedan 2012,26,53,236,146,resident
06091.jpg,74,Chevrolet Silverado 1500 Regular Cab 2012,1,108,479,471,first-time visitor
06092.jpg,167,Nissan Leaf Hatchback 2012,300,172,721,457,frequent visitor
06093.jpg,170,Nissan 240SX Coupe 1998,6,37,258,113,resident
06094.jpg,18,Audi TT Hatchback 2011,36,54,193,131,frequent visitor
06095.jpg,133,Hyundai Sonata Hybrid Sedan 2012,13,27,243,153,resident
06096.jpg,163,Mercedes-Benz E-Class Sedan 2012,323,493,1280,863,resident
06097.jpg,83,Dodge Caliber Wagon 2007,87,77,545,362,frequent visitor
06098.jpg,103,Ferrari 458 Italia Coupe 2012,20,61,588,376,resident
06099.jpg,3,Acura TL Type-S 2008,69,83,544,372,other
06100.jpg,147,Jeep Grand Cherokee SUV 2012,47,107,973,711,delivery
06101.jpg,144,Jeep Patriot SUV 2012,33,285,1561,993,delivery
06102.jpg,136,Hyundai Genesis Sedan 2012,54,218,566,438,resident
06103.jpg,80,Chrysler PT Cruiser Convertible 2008,9,19,542,386,visitor
06104.jpg,189,Volkswagen Golf Hatchback 2012,28,63,684,334,frequent visitor
06105.jpg,21,Audi S5 Coupe 2012,19,31,566,395,resident
06106.jpg,107,Ford Freestar Minivan 2007,16,37,248,170,delivery
06107.jpg,25,BMW ActiveHybrid 5 Sedan 2012,27,112,576,294,resident
06108.jpg,70,Chevrolet Express Van 2007,8,36,469,328,other
06109.jpg,127,Honda Accord Coupe 2012,39,183,1007,686,resident
06110.jpg,40,Bentley Mulsanne Sedan 2011,8,76,254,196,resident
06111.jpg,192,Volvo C30 Hatchback 2012,65,114,407,327,frequent visitor
06112.jpg,125,Honda Odyssey Minivan 2012,43,74,547,370,delivery
06113.jpg,180,Suzuki Aerio Sedan 2007,74,20,564,435,resident
06114.jpg,183,Suzuki SX4 Sedan 2012,81,100,637,512,resident
06115.jpg,134,Hyundai Elantra Sedan 2007,75,3,532,350,resident
06116.jpg,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,13,20,163,104,first-time visitor
06117.jpg,138,Hyundai Elantra Touring Hatchback 2012,17,116,303,309,frequent visitor
06118.jpg,123,HUMMER H3T Crew Cab 2010,61,92,778,522,first-time visitor
06119.jpg,84,Dodge Caravan Minivan 1997,2,51,624,409,delivery
06120.jpg,57,Chevrolet Traverse SUV 2012,21,51,639,445,delivery
06121.jpg,91,Dodge Magnum Wagon 2008,5,37,176,106,frequent visitor
06122.jpg,34,BMW M5 Sedan 2010,7,174,967,689,resident
06123.jpg,182,Suzuki SX4 Hatchback 2012,25,143,723,456,frequent visitor
06124.jpg,49,Buick Enclave SUV 2012,48,99,584,440,delivery
06125.jpg,63,Chevrolet Express Cargo Van 2007,51,39,558,377,other
06126.jpg,98,FIAT 500 Abarth 2012,70,1,570,414,other
06127.jpg,193,Volvo 240 Sedan 1993,74,96,572,394,resident
06128.jpg,39,Bentley Arnage Sedan 2009,16,67,421,249,resident
06129.jpg,65,Chevrolet Cobalt SS 2010,185,226,1765,1223,other
06130.jpg,161,Mercedes-Benz C-Class Sedan 2012,12,18,235,163,resident
06131.jpg,109,Ford Edge SUV 2012,271,440,3392,1955,delivery
06132.jpg,79,Chrysler Crossfire Convertible 2008,10,52,251,132,visitor
06133.jpg,112,Ford F-150 Regular Cab 2012,19,30,393,276,first-time visitor
06134.jpg,87,Dodge Sprinter Cargo Van 2009,151,44,485,422,other
06135.jpg,170,Nissan 240SX Coupe 1998,12,58,591,302,resident
06136.jpg,50,Cadillac CTS-V Sedan 2012,66,138,611,427,resident
06137.jpg,80,Chrysler PT Cruiser Convertible 2008,195,268,1230,962,visitor
06138.jpg,133,Hyundai Sonata Hybrid Sedan 2012,11,39,258,162,resident
06139.jpg,71,Chevrolet Monte Carlo Coupe 2007,148,247,1261,1051,resident
06140.jpg,78,Chrysler 300 SRT-8 2010,28,376,1564,985,other
06141.jpg,146,Jeep Liberty SUV 2012,32,74,917,763,delivery
06142.jpg,47,Buick Rainier SUV 2007,7,50,311,236,delivery
06143.jpg,133,Hyundai Sonata Hybrid Sedan 2012,85,119,644,374,resident
06144.jpg,171,Plymouth Neon Coupe 1999,19,74,1013,659,resident
06145.jpg,3,Acura TL Type-S 2008,48,59,612,432,other
06146.jpg,75,Chrysler Aspen SUV 2009,1,25,275,160,delivery
06147.jpg,76,Chrysler Sebring Convertible 2010,31,103,617,317,visitor
06148.jpg,106,Ford Mustang Convertible 2007,30,38,234,153,visitor
06149.jpg,184,Tesla Model S Sedan 2012,28,70,576,367,resident
06150.jpg,168,Nissan NV Passenger Van 2012,22,58,623,413,other
06151.jpg,19,Audi S6 Sedan 2011,62,105,976,631,resident
06152.jpg,108,Ford Expedition EL SUV 2009,174,79,639,408,delivery
06153.jpg,124,HUMMER H2 SUT Crew Cab 2009,18,33,437,287,first-time visitor
06154.jpg,118,GMC Savana Van 2012,7,27,246,161,other
06155.jpg,45,Bugatti Veyron 16.4 Coupe 2009,4,19,200,120,resident
06156.jpg,85,Dodge Ram Pickup 3500 Crew Cab 2010,11,31,275,171,first-time visitor
06157.jpg,75,Chrysler Aspen SUV 2009,12,37,246,167,delivery
06158.jpg,6,Acura ZDX Hatchback 2012,87,235,740,517,frequent visitor
06159.jpg,0,AM General Hummer SUV 2000,86,81,371,252,delivery
06160.jpg,121,GMC Canyon Extended Cab 2012,59,130,974,675,first-time visitor
06161.jpg,148,Jeep Compass SUV 2012,112,265,1507,1099,delivery
06162.jpg,102,Ferrari 458 Italia Convertible 2012,46,75,425,255,visitor
06163.jpg,11,Audi RS 4 Convertible 2008,19,93,382,267,visitor
06164.jpg,114,Ford Focus Sedan 2007,29,102,436,251,resident
06165.jpg,66,Chevrolet Malibu Hybrid Sedan 2010,19,96,615,416,resident
06166.jpg,54,Chevrolet Corvette Convertible 2012,3,81,500,279,visitor
06167.jpg,59,Chevrolet HHR SS 2010,19,94,461,294,other
06168.jpg,184,Tesla Model S Sedan 2012,42,92,588,288,resident
06169.jpg,24,Audi TT RS Coupe 2012,48,121,387,278,resident
06170.jpg,182,Suzuki SX4 Hatchback 2012,377,430,1308,943,frequent visitor
06171.jpg,153,Land Rover Range Rover SUV 2012,27,84,492,375,delivery
06172.jpg,82,Dodge Caliber Wagon 2012,43,46,691,364,frequent visitor
